file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4854,2025,141845651,"New York Women's Chamber of Commerce, Inc.",29950,unconfirmed,30000,-50,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4855,2025,141845651,"New York Women's Chamber of Commerce, Inc.",10000,unconfirmed,30000,-20000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4856,2025,141845651,"New York Women's Chamber of Commerce, Inc.",10000,unconfirmed,30000,-20000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4879,2025,922412852,Industrial Alliance/Northshore Leadership Alliance Corp.,20000,unconfirmed,10000,10000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4882,2025,364615681,"United Auto Merchants Association, Inc.",10000,ein_absent,,,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4916,2025,452201993,"Commonwise Education, Inc.",131548,ein_absent,,,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5000,2025,472440990,"Brownsville Think Tank Matters, Inc.",75000,unconfirmed,65000,10000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5001,2025,472440990,"Brownsville Think Tank Matters, Inc.",150000,unconfirmed,130000,20000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5032,2025,133486829,"Children's Rescue Fund, The",500000,unconfirmed,250000,250000,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5059,2025,452201993,"Commonwise Education, Inc.",175000,ein_absent,,,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5095,2025,136400434,Department of Youth and Community Development,207500,unconfirmed,195000,12500,,
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5178,2025,132655001,Health + Hospitals,150000,unconfirmed,149219,781,,
data/fy26/schedule_c/fy26_appendix_a_aging.csv,213,2026,132620896,Jewish Association for Services for the Aged (JASA),7500,unconfirmed,6000,1500,,
data/fy26/schedule_c/fy26_appendix_a_aging.csv,289,2026,134082027,"Mt. Sinai Center for Community Enrichment, Inc.",20000,unconfirmed,100000,-80000,,
data/fy26/schedule_c/fy26_appendix_a_aging.csv,298,2026,134151778,"New York City Verrazano 10-13 Association, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_a_aging.csv,377,2026,237444790,"Search and Care, Inc.",7500,unconfirmed,10000,-2500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,11,2026,463856711,121st Police Precinct Community Council,7000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,32,2026,134151020,"African American Women In Cinema Organization, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,52,2026,881042164,"Carr, Hanks Albanian-American Association of Ulqin, Inc.",15000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,143,2026,832173068,"Arts Business Collaborative, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,191,2026,273218865,"Ballroom Basix USA, Inc.",6000,unconfirmed,5000,1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,206,2026,116049457,Bayside Historical Society,77000,unconfirmed,76000,1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,318,2026,471006046,"Bronx Neighborhood Housing Services CDC, Inc., The",55000,unconfirmed,50000,5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,398,2026,863176916,"Brothers Helping, Inc.",8000,unconfirmed,5000,3000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,526,2026,842066679,"Chimerica Women Association, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,550,2026,510171818,"Citizens Committee for New York City, Inc.",15000,unconfirmed,20000,-5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,580,2026,133893536,City University of New York,21000,unconfirmed,20000,1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,608,2026,112508369,"Colonial Farmhouse Restoration Society of Bellerose, Inc.",12000,unconfirmed,10000,2000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,610,2026,133581914,"Committee for Environmentally Sound Development, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,652,2026,133571610,Coro New York Leadership Center,10000,unconfirmed,5000,5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,677,2026,112683663,"Cypress Hills Local Development Corporation, Inc.",25000,unconfirmed,29141,-4141,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,689,2026,133875643,"Delta Sigma Theta Sorority, Inc. Staten Island Alumnae Chapter",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,890,2026,136400434,Department of Youth and Community Development,5500,unconfirmed,5600,-100,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,891,2026,136400434,Department of Youth and Community Development,94000,unconfirmed,95000,-1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,918,2026,134012789,"Dr. Theodore A. Atlas Foundation, Inc.",32500,unconfirmed,30000,2500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,936,2026,461763706,East New York Restoration Local Development Corporation,5000,unconfirmed,10413,-5413,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,950,2026,113553172,"Ecuadorian Civic Committee of New York City, Inc.",47000,unconfirmed,34500,12500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,970,2026,142009368,"Empowerment Zone, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,976,2026,814476447,"ENY REIGN, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,997,2026,112507910,"Federation of Italian American Organizations of Brooklyn, Ltd.",25000,unconfirmed,20413,4587,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1005,2026,112475743,"Fifth Avenue Committee, Inc.",20000,unconfirmed,19000,1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1010,2026,136400434,Fire Department of New York,25500,unconfirmed,26000,-500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1064,2026,133176456,"Irish Friends of Abandoned Cemeteries, Inc.",25000,unconfirmed,30000,-5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1104,2026,061725844,Garibaldi-Meucci Museum,15000,unconfirmed,10000,5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1155,2026,237021273,Greater Jamaica Development Corporation,27500,unconfirmed,25000,2500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1191,2026,881341214,"Harlem Festival of Culture Foundation, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1192,2026,800965297,Harlem Historical Society,10000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1224,2026,131562242,Henry Street Settlement,13000,unconfirmed,15000,-2000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1263,2026,112412584,"Housing and Family Services of Greater New York, Inc.",15000,unconfirmed,10000,5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1310,2026,462418234,"Jake Foundation, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1402,2026,843309358,"Knickerbocker Avenue Merchants Partnership, Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1414,2026,270536321,"Korean Traditional Marching Band, Inc.",5000,unconfirmed,15000,-10000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1441,2026,200814999,"Life Camp, Inc.",5000,unconfirmed,15000,-10000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1590,2026,133109387,Mosholu Preservation Corporation,35000,unconfirmed,20000,15000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1650,2026,205689079,"Neighborhood Housing Services of Staten Island, Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1670,2026,133762440,New Testament Temple Church of God,20000,unconfirmed,15000,5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1922,2026,851202832,"Nexgen Women In Accounting, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,1983,2026,800209989,"Palante Harlem, Inc.",6000,unconfirmed,5000,1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2037,2026,133774499,"Praise, Peace and Pride, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2074,2026,132663328,"Puerto Rican Organization To Motivate Enlighten & Serve Addicts, Inc.",50000,unconfirmed,25000,25000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2079,2026,113201956,"Q Kingdom Ministries, Inc.",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2135,2026,237016007,Queens Historical Society,17500,unconfirmed,20000,-2500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2266,2026,352575478,S'Cool Sounds,5000,unconfirmed,20000,-15000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2306,2026,953964928,"Simon Wiesenthal Center, Inc.",7500,unconfirmed,5000,2500,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2331,2026,112730462,Spanish Speaking Elderly Council,5000,unconfirmed,13000,-8000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2335,2026,132865903,"Special Citizens Futures Unlimited, Inc.",5000,unconfirmed,10000,-5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2350,2026,300327182,"St. Paul Pentecostal Church of God, Inc.",15000,unconfirmed,16000,-1000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2356,2026,134069282,"Staten Island Chamber of Commerce Foundation, Inc.",33000,unconfirmed,50000,-17000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2357,2026,134069282,"Staten Island Chamber of Commerce Foundation, Inc.",5000,unconfirmed,10000,-5000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2416,2026,521287397,"Throgs Neck Little League, Inc.",30000,unconfirmed,15000,15000,,
data/fy26/schedule_c/fy26_appendix_b_local.csv,2442,2026,131632530,"Union Settlement Association, Inc.",21000,unconfirmed,20000,1000,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,2,2026,462971279,"100 Suits for 100 Men, Inc.",5000,unconfirmed,7000,-2000,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,4,2026,832487282,"4ward Inclusion Consulting, Inc.",7500,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,83,2026,262885471,Blessed Trinity Roman Catholic Church,25000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,250,2026,133447662,"Council For Living Music, Inc., The",5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,294,2026,463216286,Emma's Place,5000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,329,2026,844257877,"G.E.M.S., Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,485,2026,272264157,"Liga Caribe Baseball League AA, Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,498,2026,030553092,"Man Up, Inc.",5000,unconfirmed,10000,-5000,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,716,2026,136162802,"Staten Island Little League, Inc.",15500,unconfirmed,10500,5000,,
data/fy26/schedule_c/fy26_appendix_c_youth.csv,817,2026,472686128,Young Minds In Motion,10000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,115,2026,270974276,"Flanbwayan Haitian Literacy Project, Inc.",5000,unconfirmed,100000,-95000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,132,2026,061800512,"Harvest Home Farmer's Market, Inc.",35000,unconfirmed,40000,-5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,182,2026,061540438,National Mobilization Against SweatShops,10000,unconfirmed,9000,1000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,309,2026,934263895,BK Rams,10000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,373,2026,135598710,Good Shepherd Services,30000,unconfirmed,25000,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,612,2026,262092282,"BioBus, Inc.",40000,unconfirmed,30000,10000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,646,2026,113553172,"Ecuadorian Civic Committee of New York City, Inc.",25000,unconfirmed,34500,-9500,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,811,2026,131923959,Ackerman Institute for the Family,305000,unconfirmed,355000,-50000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,948,2026,932689624,H.E.A.L. Center Community Development Corporation,10000,unconfirmed,5000,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1105,2026,132969182,"Urban Youth Alliance International, Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1543,2026,991869451,"Emmys Dream Builders, Inc.",20000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1588,2026,201982947,Harlem Link Charter School,20000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1798,2026,261407568,"Moving Mountains, Inc.",20000,unconfirmed,10000,10000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1949,2026,113599459,"Roads to Success, Inc.",20000,unconfirmed,15000,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2107,2026,873763772,AYAB-Alliance of Yemeni American Businesses Corp,30000,unconfirmed,25000,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2174,2026,132668080,Center for Alternative Sentencing and Employment Services,10000,unconfirmed,7500,2500,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2216,2026,800612019,"East Flatbush Village, Inc.",10000,unconfirmed,9000,1000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2233,2026,133308542,"Forum of Italian American Educators 1, Inc.",10000,ein_absent,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2353,2026,132663328,"Puerto Rican Organization To Motivate Enlighten & Serve Addicts, Inc.",86000,unconfirmed,76000,10000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2478,2026,133149200,Inc.,60000,no_key,,,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2600,2026,510188251,Flatbush Development Corporation,37500,unconfirmed,32500,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2618,2026,112648501,"Haitian Centers Council, Inc.",67500,unconfirmed,60000,7500,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2724,2026,133778489,New Destiny Housing Corporation,75000,unconfirmed,70000,5000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2747,2026,133505428,"New York Legal Assistance Group, Inc.",75000,unconfirmed,65000,10000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2753,2026,133255591,Northern Manhattan Coalition for Immigrant Rights,50000,unconfirmed,25000,25000,,
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2790,2026,132946970,"Safe Horizon, Inc.",25000,unconfirmed,20000,5000,,
